x-axis,2,4
second,Volt,Volt
+24.40000E-03,-278.89475E-03,+297.99882E-03
+24.42000E-03,-278.89475E-03,+331.76767E-03
+24.44000E-03,+123.11530E-03,+297.99882E-03
+24.46000E-03,+123.11530E-03,+230.46114E-03
+24.48000E-03,-278.89475E-03,+230.46114E-03
+24.50000E-03,+525.12535E-03,+331.76767E-03
+24.52000E-03,-680.90481E-03,+365.53651E-03
+24.54000E-03,-680.90481E-03,+331.76767E-03
+24.56000E-03,+525.12535E-03,+331.76767E-03
+24.58000E-03,-680.90481E-03,+297.99882E-03
+24.60000E-03,-278.89475E-03,+331.76767E-03
+24.62000E-03,-680.90481E-03,+331.76767E-03
+24.64000E-03,+123.11530E-03,+297.99882E-03
+24.66000E-03,-680.90481E-03,+297.99882E-03
+24.68000E-03,+123.11530E-03,+297.99882E-03
+24.70000E-03,+123.11530E-03,+331.76767E-03
+24.72000E-03,-680.90481E-03,+365.53651E-03
+24.74000E-03,-680.90481E-03,+331.76767E-03
+24.76000E-03,-278.89475E-03,+297.99882E-03
+24.78000E-03,-680.90481E-03,+331.76767E-03
+24.80000E-03,+123.11530E-03,+264.22998E-03
+24.82000E-03,-680.90481E-03,+297.99882E-03
+24.84000E-03,-278.89475E-03,+297.99882E-03
+24.86000E-03,+525.12535E-03,+230.46114E-03
+24.88000E-03,+123.11530E-03,+297.99882E-03
+24.90000E-03,-278.89475E-03,+331.76767E-03
+24.92000E-03,+123.11530E-03,+264.22998E-03
+24.94000E-03,+123.11530E-03,+297.99882E-03
+24.96000E-03,+123.11530E-03,+331.76767E-03
+24.98000E-03,-680.90481E-03,+264.22998E-03
+25.00000E-03,-278.89475E-03,+297.99882E-03
+25.02000E-03,-278.89475E-03,+297.99882E-03
+25.04000E-03,+123.11530E-03,+365.53651E-03
+25.06000E-03,-680.90481E-03,+365.53651E-03
+25.08000E-03,+123.11530E-03,+331.76767E-03
+25.10000E-03,+123.11530E-03,+331.76767E-03
+25.12000E-03,+525.12535E-03,+331.76767E-03
+25.14000E-03,-680.90481E-03,+264.22998E-03
+25.16000E-03,+525.12535E-03,+331.76767E-03
+25.18000E-03,-680.90481E-03,+230.46114E-03
+25.20000E-03,-278.89475E-03,+331.76767E-03
+25.22000E-03,+123.11530E-03,+297.99882E-03
