x-axis,2,4
second,Volt,Volt
-4.020000E-03,+16.388189E-03,+305.973472E-03
-4.016000E-03,+18.146983E-03,+255.320206E-03
-4.012000E-03,+15.131908E-03,+305.973472E-03
-4.008000E-03,+18.900752E-03,+298.737291E-03
-4.004000E-03,+19.654521E-03,+255.320206E-03
-4.000000E-03,+16.388189E-03,+305.973472E-03
-3.996000E-03,+15.383164E-03,+262.556387E-03
-3.992000E-03,+11.363063E-03,+255.320206E-03
-3.988000E-03,+22.920852E-03,+255.320206E-03
-3.984000E-03,+8.347988E-03,+298.737291E-03
-3.980000E-03,+17.141958E-03,+204.666940E-03
-3.976000E-03,+16.388189E-03,+255.320206E-03
-3.972000E-03,+18.649496E-03,+248.084025E-03
-3.968000E-03,+17.141958E-03,+262.556387E-03
-3.964000E-03,+18.398239E-03,+298.737291E-03
-3.960000E-03,+21.664571E-03,+291.501110E-03
-3.956000E-03,+12.870601E-03,+262.556387E-03
-3.952000E-03,+14.378139E-03,+255.320206E-03
-3.948000E-03,+20.408290E-03,+255.320206E-03
-3.944000E-03,+13.121857E-03,+255.320206E-03
-3.940000E-03,+19.654521E-03,+255.320206E-03
-3.936000E-03,+11.363063E-03,+269.792568E-03
-3.932000E-03,+12.619345E-03,+262.556387E-03
-3.928000E-03,+22.167083E-03,+313.209653E-03
-3.924000E-03,+25.935928E-03,+248.084025E-03
-3.920000E-03,+18.146983E-03,+204.666940E-03
-3.916000E-03,+15.885676E-03,+305.973472E-03
-3.912000E-03,+16.890702E-03,+204.666940E-03
-3.908000E-03,+9.101757E-03,+255.320206E-03
-3.904000E-03,+18.398239E-03,+262.556387E-03
-3.900000E-03,+17.393214E-03,+255.320206E-03
-3.896000E-03,+18.146983E-03,+255.320206E-03
-3.892000E-03,+15.131908E-03,+255.320206E-03
-3.888000E-03,+19.905777E-03,+248.084025E-03
-3.884000E-03,+19.905777E-03,+262.556387E-03
-3.880000E-03,+16.639445E-03,+305.973472E-03
-3.876000E-03,+18.146983E-03,+255.320206E-03
-3.872000E-03,+16.639445E-03,+248.084025E-03
-3.868000E-03,+18.146983E-03,+305.973472E-03
-3.864000E-03,+21.413315E-03,+320.445834E-03
-3.860000E-03,+14.880651E-03,+313.209653E-03
-3.856000E-03,+12.870601E-03,+305.973472E-03
