x-axis,1
second,Volt
-8.600000E-06,
-8.598000E-06,
-8.596000E-06,
-8.594000E-06,
-8.592000E-06,-85.427112879E-03
-8.590000E-06,+15.075400472E-03
-8.588000E-06,+216.080427170E-03
-8.586000E-06,+115.577913823E-03
-8.584000E-06,-85.427112880E-03
-8.582000E-06,+115.577913824E-03
-8.580000E-06,+15.075400472E-03
-8.578000E-06,+115.577913824E-03
-8.576000E-06,-185.929626226E-03
-8.574000E-06,+15.075400472E-03
-8.572000E-06,+115.577913825E-03
-8.570000E-06,+115.577913825E-03
-8.568000E-06,-85.427112872E-03
-8.566000E-06,+15.075400472E-03
-8.564000E-06,+216.080427170E-03
-8.562000E-06,+115.577913827E-03
-8.560000E-06,-85.427112872E-03
-8.558000E-06,+115.577913827E-03
-8.556000E-06,+216.080427170E-03
-8.554000E-06,+15.075400472E-03
-8.552000E-06,+15.075400486E-03
-8.550000E-06,+115.577913813E-03
-8.548000E-06,+15.075400472E-03
-8.546000E-06,+15.075400488E-03
-8.544000E-06,-85.427112869E-03
-8.542000E-06,+115.577913830E-03
-8.540000E-06,+216.080427170E-03
-8.538000E-06,+15.075400472E-03
-8.536000E-06,-85.427112887E-03
-8.534000E-06,+15.075400472E-03
-8.532000E-06,+15.075400472E-03
-8.530000E-06,+15.075400472E-03
-8.528000E-06,-85.427112888E-03
-8.526000E-06,+15.075400472E-03
-8.524000E-06,+15.075400472E-03
-8.522000E-06,+15.075400472E-03
-8.520000E-06,+15.075400472E-03
-8.518000E-06,+15.075400472E-03
-8.516000E-06,+216.080427170E-03
-8.514000E-06,+15.075400472E-03
-8.512000E-06,+15.075400472E-03
-8.510000E-06,+15.075400472E-03
-8.508000E-06,+115.577913834E-03
-8.506000E-06,+15.075400472E-03
-8.504000E-06,+115.577913835E-03
-8.502000E-06,+15.075400472E-03
-8.500000E-06,+216.080427170E-03
-8.498000E-06,+115.577913806E-03
-8.496000E-06,-85.427112892E-03
-8.494000E-06,+15.075400472E-03
-8.492000E-06,+115.577913836E-03
-8.490000E-06,-85.427112862E-03
-8.488000E-06,+15.075400472E-03
-8.486000E-06,+15.075400472E-03
-8.484000E-06,+15.075400472E-03
-8.482000E-06,+15.075400472E-03
-8.480000E-06,+15.075400472E-03
-8.478000E-06,+15.075400472E-03
-8.476000E-06,+15.075400472E-03
-8.474000E-06,+15.075400472E-03
-8.472000E-06,+15.075400472E-03
-8.470000E-06,+115.577913839E-03
-8.468000E-06,+115.577913840E-03
-8.466000E-06,+15.075400472E-03
-8.464000E-06,+15.075400472E-03
-8.462000E-06,+15.075400472E-03
-8.460000E-06,+115.577913801E-03
-8.458000E-06,+15.075400472E-03
-8.456000E-06,+15.075400472E-03
-8.454000E-06,+115.577913800E-03
-8.452000E-06,+15.075400472E-03
-8.450000E-06,+15.075400472E-03
-8.448000E-06,-85.427112899E-03
-8.446000E-06,+115.577913843E-03
-8.444000E-06,-85.427112855E-03
-8.442000E-06,+15.075400472E-03
-8.440000E-06,-85.427112855E-03
-8.438000E-06,+15.075400472E-03
-8.436000E-06,+15.075400472E-03
-8.434000E-06,+15.075400472E-03
-8.432000E-06,-85.427112902E-03
-8.430000E-06,+115.577913797E-03
-8.428000E-06,+15.075400472E-03
-8.426000E-06,+115.577913846E-03
-8.424000E-06,+15.075400422E-03
-8.422000E-06,+15.075400472E-03
-8.420000E-06,+15.075400472E-03
-8.418000E-06,+15.075400472E-03
-8.416000E-06,+15.075400472E-03
-8.414000E-06,+115.577913794E-03
-8.412000E-06,+115.577913847E-03
-8.410000E-06,-85.427112850E-03
-8.408000E-06,+15.075400472E-03
-8.406000E-06,+115.577913849E-03
-8.404000E-06,+15.075400472E-03
-8.402000E-06,+115.577913849E-03
-8.400000E-06,+15.075400472E-03
-8.398000E-06,+15.075400472E-03
-8.396000E-06,+15.075400472E-03
-8.394000E-06,+15.075400472E-03
-8.392000E-06,+15.075400472E-03
-8.390000E-06,-85.427112847E-03
-8.388000E-06,+15.075400472E-03
-8.386000E-06,+15.075400472E-03
-8.384000E-06,-85.427112908E-03
-8.382000E-06,+115.577913851E-03
-8.380000E-06,+15.075400472E-03
-8.378000E-06,+115.577913852E-03
-8.376000E-06,+115.577913852E-03
-8.374000E-06,+15.075400472E-03
-8.372000E-06,+15.075400472E-03
-8.370000E-06,+115.577913853E-03
-8.368000E-06,+115.577913854E-03
-8.366000E-06,+15.075400472E-03
-8.364000E-06,+15.075400472E-03
-8.362000E-06,+115.577913854E-03
-8.360000E-06,+15.075400472E-03
-8.358000E-06,+115.577913855E-03
-8.356000E-06,+115.577913855E-03
-8.354000E-06,+115.577913855E-03
-8.352000E-06,+15.075400472E-03
-8.350000E-06,+216.080427170E-03
-8.348000E-06,-85.427112842E-03
-8.346000E-06,+15.075400472E-03
-8.344000E-06,-85.427112913E-03
-8.342000E-06,+15.075400472E-03
-8.340000E-06,+115.577913784E-03
-8.338000E-06,+115.577913858E-03
-8.336000E-06,+216.080427170E-03
-8.334000E-06,+15.075400472E-03
-8.332000E-06,+15.075400472E-03
-8.330000E-06,+15.075400472E-03
-8.328000E-06,+15.075400472E-03
-8.326000E-06,+15.075400472E-03
-8.324000E-06,+15.075400472E-03
-8.322000E-06,+15.075400472E-03
-8.320000E-06,+15.075400472E-03
-8.318000E-06,+15.075400472E-03
-8.316000E-06,+15.075400472E-03
-8.314000E-06,+15.075400472E-03
-8.312000E-06,-85.427112918E-03
-8.310000E-06,+15.075400472E-03
-8.308000E-06,+15.075400472E-03
-8.306000E-06,+15.075400472E-03
-8.304000E-06,+15.075400472E-03
-8.302000E-06,+15.075400555E-03
-8.300000E-06,+115.577913863E-03
-8.298000E-06,+15.075400472E-03
-8.296000E-06,-185.929626226E-03
-8.294000E-06,+15.075400472E-03
-8.292000E-06,+115.577913864E-03
-8.290000E-06,+15.075400472E-03
-8.288000E-06,+115.577913865E-03
-8.286000E-06,-85.427112922E-03
-8.284000E-06,+15.075400472E-03
-8.282000E-06,+15.075400472E-03
-8.280000E-06,-85.427112923E-03
-8.278000E-06,+15.075400472E-03
-8.276000E-06,+15.075400472E-03
-8.274000E-06,-85.427112831E-03
-8.272000E-06,+216.080427170E-03
-8.270000E-06,+15.075400472E-03
-8.268000E-06,+115.577913868E-03
-8.266000E-06,+15.075400472E-03
-8.264000E-06,-85.427112925E-03
-8.262000E-06,+15.075400472E-03
-8.260000E-06,+115.577913868E-03
-8.258000E-06,+15.075400472E-03
