x-axis,2,4
second,Volt,Volt
+59.60000E-03,-178.39224E-03,+272.67219E-03
+59.62000E-03,-178.39224E-03,+340.20988E-03
+59.64000E-03,-379.39727E-03,+365.53651E-03
+59.66000E-03,-178.39224E-03,+297.99882E-03
+59.68000E-03,-379.39727E-03,+340.20988E-03
+59.70000E-03,-379.39727E-03,+272.67219E-03
+59.72000E-03,-1.18341737E+00,+323.32546E-03
+59.74000E-03,-379.39727E-03,+272.67219E-03
+59.76000E-03,+123.11530E-03,+297.99882E-03
+59.78000E-03,-379.39727E-03,+323.32546E-03
+59.80000E-03,-379.39727E-03,+340.20988E-03
+59.82000E-03,-178.39224E-03,+281.11440E-03
+59.84000E-03,+123.11530E-03,+340.20988E-03
+59.86000E-03,-178.39224E-03,+297.99882E-03
+59.88000E-03,+123.11530E-03,+230.46114E-03
+59.90000E-03,-680.90481E-03,+297.99882E-03
+59.92000E-03,-178.39224E-03,+314.88325E-03
+59.94000E-03,-680.90481E-03,+297.99882E-03
+59.96000E-03,-379.39727E-03,+297.99882E-03
+59.98000E-03,-680.90481E-03,+340.20988E-03
+60.00000E-03,-680.90481E-03,+340.20988E-03
+60.02000E-03,-178.39224E-03,+323.32546E-03
+60.04000E-03,+625.62787E-03,+272.67219E-03
+60.06000E-03,+324.12033E-03,+272.67219E-03
+60.08000E-03,-680.90481E-03,+340.20988E-03
+60.10000E-03,-680.90481E-03,+340.20988E-03
+60.12000E-03,-379.39727E-03,+323.32546E-03
+60.14000E-03,+324.12033E-03,+297.99882E-03
+60.16000E-03,-379.39727E-03,+323.32546E-03
+60.18000E-03,-379.39727E-03,+365.53651E-03
+60.20000E-03,-178.39224E-03,+323.32546E-03
+60.22000E-03,-178.39224E-03,+323.32546E-03
+60.24000E-03,-178.39224E-03,+297.99882E-03
+60.26000E-03,-77.88973E-03,+407.74757E-03
+60.28000E-03,+123.11530E-03,+340.20988E-03
+60.30000E-03,-379.39727E-03,+297.99882E-03
+60.32000E-03,-379.39727E-03,+272.67219E-03
+60.34000E-03,+424.62284E-03,+340.20988E-03
+60.36000E-03,-379.39727E-03,+323.32546E-03
+60.38000E-03,-178.39224E-03,+255.78777E-03
+60.40000E-03,+123.11530E-03,+323.32546E-03
+60.42000E-03,+123.11530E-03,+365.53651E-03
