x-axis,3,4
second,Volt,Volt
-362.200E-06,+326.005027E-03,+397.158314E-03
-362.100E-06,+326.005027E-03,+347.309068E-03
-362.000E-06,+326.005027E-03,+347.309068E-03
-361.900E-06,+326.005027E-03,+447.007559E-03
-361.800E-06,+125.000000E-03,+447.007559E-03
-361.700E-06,+125.000000E-03,+347.309068E-03
-361.600E-06,+125.000000E-03,+397.158314E-03
-361.500E-06,+125.000000E-03,+397.158314E-03
-361.400E-06,+326.005027E-03,+397.158314E-03
-361.300E-06,+125.000000E-03,+347.309068E-03
-361.200E-06,+125.000000E-03,+397.158314E-03
-361.100E-06,+125.000000E-03,+397.158314E-03
-361.000E-06,+326.005027E-03,+397.158314E-03
-360.900E-06,-76.005027E-03,+447.007559E-03
-360.800E-06,+125.000000E-03,+447.007559E-03
-360.700E-06,+326.005027E-03,+447.007559E-03
-360.600E-06,+326.005027E-03,+397.158314E-03
-360.500E-06,+125.000000E-03,+447.007559E-03
-360.400E-06,+326.005027E-03,+397.158314E-03
-360.300E-06,+125.000000E-03,+347.309068E-03
-360.200E-06,+326.005027E-03,+347.309068E-03
-360.100E-06,+326.005027E-03,+447.007559E-03
-360.000E-06,+326.005027E-03,+397.158314E-03
-359.900E-06,+125.000000E-03,+397.158314E-03
-359.800E-06,+326.005027E-03,+397.158314E-03
-359.700E-06,+326.005027E-03,+397.158314E-03
-359.600E-06,+326.005027E-03,+447.007559E-03
-359.500E-06,+125.000000E-03,+397.158314E-03
-359.400E-06,+326.005027E-03,+347.309068E-03
-359.300E-06,+326.005027E-03,+447.007559E-03
-359.200E-06,+326.005027E-03,+397.158314E-03
-359.100E-06,+326.005027E-03,+397.158314E-03
-359.000E-06,+326.005027E-03,+447.007559E-03
-358.900E-06,+326.005027E-03,+447.007559E-03
-358.800E-06,+326.005027E-03,+397.158314E-03
-358.700E-06,+125.000000E-03,+397.158314E-03
-358.600E-06,+326.005027E-03,+397.158314E-03
-358.500E-06,+125.000000E-03,+397.158314E-03
-358.400E-06,+326.005027E-03,+397.158314E-03
-358.300E-06,+125.000000E-03,+397.158314E-03
-358.200E-06,+326.005027E-03,+347.309068E-03
-358.100E-06,+326.005027E-03,+397.158314E-03
-358.000E-06,+326.005027E-03,+397.158314E-03
-357.900E-06,+125.000000E-03,+397.158314E-03
-357.800E-06,+125.000000E-03,+397.158314E-03
-357.700E-06,+326.005027E-03,+447.007559E-03
-357.600E-06,+326.005027E-03,+397.158314E-03
-357.500E-06,+326.005027E-03,+347.309068E-03
-357.400E-06,+125.000000E-03,+397.158314E-03
-357.300E-06,+125.000000E-03,+397.158314E-03
-357.200E-06,+326.005027E-03,+347.309068E-03
-357.100E-06,+326.005027E-03,+347.309068E-03
-357.000E-06,+326.005027E-03,+397.158314E-03
-356.900E-06,+125.000000E-03,+397.158314E-03
-356.800E-06,+326.005027E-03,+347.309068E-03
-356.700E-06,+125.000000E-03,+347.309068E-03
-356.600E-06,+326.005027E-03,+347.309068E-03
-356.500E-06,+125.000000E-03,+397.158314E-03
-356.400E-06,+326.005027E-03,+347.309068E-03
-356.300E-06,+326.005027E-03,+347.309068E-03
-356.200E-06,+326.005027E-03,+397.158314E-03
-356.100E-06,+125.000000E-03,+347.309068E-03
-356.000E-06,+125.000000E-03,+347.309068E-03
-355.900E-06,+125.000000E-03,+347.309068E-03
-355.800E-06,+326.005027E-03,+347.309068E-03
-355.700E-06,+326.005027E-03,+347.309068E-03
-355.600E-06,+125.000000E-03,+297.459822E-03
-355.500E-06,+125.000000E-03,+347.309068E-03
-355.400E-06,+125.000000E-03,+347.309068E-03
-355.300E-06,+125.000000E-03,+347.309068E-03
-355.200E-06,+326.005027E-03,+347.309068E-03
-355.100E-06,+125.000000E-03,+347.309068E-03
-355.000E-06,+326.005027E-03,+347.309068E-03
-354.900E-06,+125.000000E-03,+347.309068E-03
-354.800E-06,+326.005027E-03,+397.158314E-03
-354.700E-06,+125.000000E-03,+347.309068E-03
-354.600E-06,+326.005027E-03,+347.309068E-03
-354.500E-06,+125.000000E-03,+347.309068E-03
-354.400E-06,+326.005027E-03,+297.459822E-03
-354.300E-06,+326.005027E-03,+297.459822E-03
-354.200E-06,+125.000000E-03,+347.309068E-03
-354.100E-06,+326.005027E-03,+347.309068E-03
-354.000E-06,+326.005027E-03,+397.158314E-03
-353.900E-06,+125.000000E-03,+347.309068E-03
-353.800E-06,+326.005027E-03,+397.158314E-03
-353.700E-06,+326.005027E-03,+347.309068E-03
-353.600E-06,+326.005027E-03,+347.309068E-03
-353.500E-06,+326.005027E-03,+347.309068E-03
-353.400E-06,+326.005027E-03,+347.309068E-03
-353.300E-06,+326.005027E-03,+397.158314E-03
-353.200E-06,+326.005027E-03,+347.309068E-03
-353.100E-06,+326.005027E-03,+447.007559E-03
-353.000E-06,+326.005027E-03,+347.309068E-03
-352.900E-06,+326.005027E-03,+347.309068E-03
-352.800E-06,+326.005027E-03,+297.459822E-03
-352.700E-06,+326.005027E-03,+347.309068E-03
-352.600E-06,+326.005027E-03,+347.309068E-03
-352.500E-06,+326.005027E-03,+347.309068E-03
-352.400E-06,+326.005027E-03,+397.158314E-03
-352.300E-06,+326.005027E-03,+397.158314E-03
-352.200E-06,+326.005027E-03,+297.459822E-03
-352.100E-06,+125.000000E-03,+347.309068E-03
-352.000E-06,+326.005027E-03,+347.309068E-03
-351.900E-06,+326.005027E-03,+397.158314E-03
-351.800E-06,+125.000000E-03,+347.309068E-03
-351.700E-06,+125.000000E-03,+397.158314E-03
-351.600E-06,+326.005027E-03,+397.158314E-03
-351.500E-06,+125.000000E-03,+397.158314E-03
-351.400E-06,+125.000000E-03,+347.309068E-03
-351.300E-06,+326.005027E-03,+397.158314E-03
-351.200E-06,+326.005027E-03,+397.158314E-03
-351.100E-06,+125.000000E-03,+447.007559E-03
-351.000E-06,+326.005027E-03,+347.309068E-03
-350.900E-06,+125.000000E-03,+347.309068E-03
-350.800E-06,+326.005027E-03,+397.158314E-03
